MESE,ANNO,PARTENZA,COD ISTAT REGIONE DI PARTENZA,ARRIVO,COD ISTAT REGIONE DI ARRIVO,TOTALE
12,2020,ESTERO,01,LIGURIA,07,42
12,2020,ESTERO,01,LOMBARDIA,03,222
12,2020,ESTERO,01,MARCHE,11,16
12,2020,ESTERO,01,MOLISE,14,4
12,2020,ESTERO,01,PIEMONTE,01,115
12,2020,ESTERO,01,PUGLIA,16,43
12,2020,ESTERO,01,SARDEGNA,20,32
12,2020,ESTERO,01,SICILIA,19,56
12,2020,ESTERO,01,TOSCANA,09,63
12,2020,ESTERO,01,TRENTINO ALTO ADIGE,04,14
12,2020,ESTERO,01,UMBRIA,10,8
12,2020,ESTERO,01,VALLE D'AOSTA,02,1
12,2020,ESTERO,01,VENETO,05,74
12,2020,FRIULI VENEZIA GIULIA,06,CAMPANIA,15,6
12,2020,FRIULI VENEZIA GIULIA,06,EMILIA ROMAGNA,08,3
12,2020,FRIULI VENEZIA GIULIA,06,ESTERO,01,26
12,2020,FRIULI VENEZIA GIULIA,06,FRIULI VENEZIA GIULIA,06,1308
12,2020,FRIULI VENEZIA GIULIA,06,LAZIO,12,4
12,2020,FRIULI VENEZIA GIULIA,06,LIGURIA,07,1
12,2020,FRIULI VENEZIA GIULIA,06,LOMBARDIA,03,18
12,2020,FRIULI VENEZIA GIULIA,06,MARCHE,11,1
12,2020,FRIULI VENEZIA GIULIA,06,PIEMONTE,01,10
12,2020,FRIULI VENEZIA GIULIA,06,PUGLIA,16,2
12,2020,FRIULI VENEZIA GIULIA,06,SICILIA,19,3
12,2020,FRIULI VENEZIA GIULIA,06,TOSCANA,09,14
12,2020,FRIULI VENEZIA GIULIA,06,UMBRIA,10,4
12,2020,FRIULI VENEZIA GIULIA,06,VENETO,05,70
12,2020,LAZIO,12,ABRUZZO,13,31
12,2020,LAZIO,12,BASILICATA,17,9
12,2020,LAZIO,12,CALABRIA,18,17
12,2020,LAZIO,12,CAMPANIA,15,57
12,2020,LAZIO,12,EMILIA ROMAGNA,08,73
12,2020,LAZIO,12,ESTERO,01,14
12,2020,LAZIO,12,FRIULI VENEZIA GIULIA,06,5
12,2020,LAZIO,12,LAZIO,12,5713
12,2020,LAZIO,12,LIGURIA,07,16
12,2020,LAZIO,12,LOMBARDIA,03,98
12,2020,LAZIO,12,MARCHE,11,16
12,2020,LAZIO,12,MOLISE,14,4
12,2020,LAZIO,12,PIEMONTE,01,26
12,2020,LAZIO,12,PUGLIA,16,41
12,2020,LAZIO,12,SARDEGNA,20,14
12,2020,LAZIO,12,SICILIA,19,39
12,2020,LAZIO,12,TOSCANA,09,51
12,2020,LAZIO,12,TRENTINO ALTO ADIGE,04,11
12,2020,LAZIO,12,UMBRIA,10,45
12,2020,LAZIO,12,VENETO,05,45
12,2020,LIGURIA,07,CALABRIA,18,6
12,2020,LIGURIA,07,CAMPANIA,15,2
12,2020,LIGURIA,07,EMILIA ROMAGNA,08,15
12,2020,LIGURIA,07,ESTERO,01,8
12,2020,LIGURIA,07,FRIULI VENEZIA GIULIA,06,1
12,2020,LIGURIA,07,LAZIO,12,13
12,2020,LIGURIA,07,LIGURIA,07,4536
12,2020,LIGURIA,07,LOMBARDIA,03,73
12,2020,LIGURIA,07,MOLISE,14,5
12,2020,LIGURIA,07,PIEMONTE,01,84
12,2020,LIGURIA,07,PUGLIA,16,9
12,2020,LIGURIA,07,SARDEGNA,20,5
12,2020,LIGURIA,07,SICILIA,19,8
12,2020,LIGURIA,07,TOSCANA,09,56
12,2020,LIGURIA,07,TRENTINO ALTO ADIGE,04,10
12,2020,LIGURIA,07,VALLE D'AOSTA,02,3
12,2020,LIGURIA,07,VENETO,05,19
12,2020,LOMBARDIA,03,ABRUZZO,13,19
12,2020,LOMBARDIA,03,BASILICATA,17,7
12,2020,LOMBARDIA,03,CALABRIA,18,36
12,2020,LOMBARDIA,03,CAMPANIA,15,56
12,2020,LOMBARDIA,03,EMILIA ROMAGNA,08,276
12,2020,LOMBARDIA,03,ESTERO,01,106
12,2020,LOMBARDIA,03,FRIULI VENEZIA GIULIA,06,5
12,2020,LOMBARDIA,03,LAZIO,12,37
12,2020,LOMBARDIA,03,LIGURIA,07,117
12,2020,LOMBARDIA,03,LOMBARDIA,03,24471
12,2020,LOMBARDIA,03,MARCHE,11,20
12,2020,LOMBARDIA,03,MOLISE,14,10
12,2020,LOMBARDIA,03,PIEMONTE,01,187
12,2020,LOMBARDIA,03,PUGLIA,16,78
12,2020,LOMBARDIA,03,SARDEGNA,20,37
12,2020,LOMBARDIA,03,SICILIA,19,133
12,2020,LOMBARDIA,03,TOSCANA,09,160
12,2020,LOMBARDIA,03,TRENTINO ALTO ADIGE,04,28
12,2020,LOMBARDIA,03,UMBRIA,10,15
12,2020,LOMBARDIA,03,VALLE D'AOSTA,02,8
12,2020,LOMBARDIA,03,VENETO,05,135
12,2020,MARCHE,11,ABRUZZO,13,28
12,2020,MARCHE,11,BASILICATA,17,1
12,2020,MARCHE,11,CALABRIA,18,4
12,2020,MARCHE,11,CAMPANIA,15,7
12,2020,MARCHE,11,EMILIA ROMAGNA,08,53
12,2020,MARCHE,11,ESTERO,01,23
12,2020,MARCHE,11,LAZIO,12,3
12,2020,MARCHE,11,LIGURIA,07,14
12,2020,MARCHE,11,LOMBARDIA,03,22
12,2020,MARCHE,11,MARCHE,11,2374
12,2020,MARCHE,11,PIEMONTE,01,9
12,2020,MARCHE,11,PUGLIA,16,12
12,2020,MARCHE,11,SICILIA,19,11
12,2020,MARCHE,11,TOSCANA,09,14
12,2020,MARCHE,11,TRENTINO ALTO ADIGE,04,12
12,2020,MARCHE,11,UMBRIA,10,7
12,2020,MARCHE,11,VENETO,05,6
12,2020,MOLISE,14,ABRUZZO,13,8
12,2020,MOLISE,14,CAMPANIA,15,2
12,2020,MOLISE,14,EMILIA ROMAGNA,08,5
12,2020,MOLISE,14,ESTERO,01,10
12,2020,MOLISE,14,LAZIO,12,10
12,2020,MOLISE,14,LOMBARDIA,03,2
12,2020,MOLISE,14,MOLISE,14,401
12,2020,MOLISE,14,PIEMONTE,01,12
12,2020,MOLISE,14,PUGLIA,16,5
12,2020,MOLISE,14,TOSCANA,09,1
12,2020,MOLISE,14,VENETO,05,5
12,2020,PIEMONTE,01,ABRUZZO,13,6
12,2020,PIEMONTE,01,BASILICATA,17,6
12,2020,PIEMONTE,01,CALABRIA,18,16
12,2020,PIEMONTE,01,CAMPANIA,15,13
12,2020,PIEMONTE,01,EMILIA ROMAGNA,08,50
12,2020,PIEMONTE,01,ESTERO,01,25
12,2020,PIEMONTE,01,FRIULI VENEZIA GIULIA,06,1
12,2020,PIEMONTE,01,LAZIO,12,12
12,2020,PIEMONTE,01,LIGURIA,07,94
12,2020,PIEMONTE,01,LOMBARDIA,03,145
12,2020,PIEMONTE,01,MARCHE,11,12
12,2020,PIEMONTE,01,MOLISE,14,7
12,2020,PIEMONTE,01,PIEMONTE,01,10933
12,2020,PIEMONTE,01,PUGLIA,16,33
12,2020,PIEMONTE,01,SARDEGNA,20,37
12,2020,PIEMONTE,01,SICILIA,19,49
12,2020,PIEMONTE,01,TOSCANA,09,45
12,2020,PIEMONTE,01,TRENTINO ALTO ADIGE,04,9
12,2020,PIEMONTE,01,UMBRIA,10,4
12,2020,PIEMONTE,01,VALLE D'AOSTA,02,12
12,2020,PIEMONTE,01,VENETO,05,20
12,2020,PUGLIA,16,ABRUZZO,13,11
12,2020,PUGLIA,16,BASILICATA,17,16
12,2020,PUGLIA,16,CALABRIA,18,6
12,2020,PUGLIA,16,CAMPANIA,15,10
12,2020,PUGLIA,16,EMILIA ROMAGNA,08,71
12,2020,PUGLIA,16,ESTERO,01,16
12,2020,PUGLIA,16,FRIULI VENEZIA GIULIA,06,1
12,2020,PUGLIA,16,LAZIO,12,23
12,2020,PUGLIA,16,LIGURIA,07,5
12,2020,PUGLIA,16,LOMBARDIA,03,103
12,2020,PUGLIA,16,MARCHE,11,10
12,2020,PUGLIA,16,MOLISE,14,10
12,2020,PUGLIA,16,PIEMONTE,01,32
12,2020,PUGLIA,16,PUGLIA,16,6279
12,2020,PUGLIA,16,SARDEGNA,20,10
12,2020,PUGLIA,16,SICILIA,19,24
12,2020,PUGLIA,16,TOSCANA,09,18
12,2020,PUGLIA,16,TRENTINO ALTO ADIGE,04,2
12,2020,PUGLIA,16,UMBRIA,10,3
12,2020,PUGLIA,16,VENETO,05,40
12,2020,SARDEGNA,20,ABRUZZO,13,3
12,2020,SARDEGNA,20,CALABRIA,18,4
12,2020,SARDEGNA,20,CAMPANIA,15,6
12,2020,SARDEGNA,20,EMILIA ROMAGNA,08,13
12,2020,SARDEGNA,20,ESTERO,01,13
12,2020,SARDEGNA,20,LAZIO,12,33
12,2020,SARDEGNA,20,LIGURIA,07,12
12,2020,SARDEGNA,20,LOMBARDIA,03,30
12,2020,SARDEGNA,20,MARCHE,11,3
12,2020,SARDEGNA,20,MOLISE,14,1
12,2020,SARDEGNA,20,PIEMONTE,01,21
12,2020,SARDEGNA,20,SARDEGNA,20,2861
12,2020,SARDEGNA,20,SICILIA,19,14
12,2020,SARDEGNA,20,TOSCANA,09,16
12,2020,SARDEGNA,20,UMBRIA,10,3
12,2020,SARDEGNA,20,VALLE D'AOSTA,02,1
12,2020,SARDEGNA,20,VENETO,05,5
12,2020,SICILIA,19,CALABRIA,18,19
12,2020,SICILIA,19,CAMPANIA,15,10
12,2020,SICILIA,19,EMILIA ROMAGNA,08,76
12,2020,SICILIA,19,ESTERO,01,25
12,2020,SICILIA,19,FRIULI VENEZIA GIULIA,06,2
12,2020,SICILIA,19,LAZIO,12,34
12,2020,SICILIA,19,LIGURIA,07,13
12,2020,SICILIA,19,LOMBARDIA,03,137
12,2020,SICILIA,19,MARCHE,11,12
12,2020,SICILIA,19,PIEMONTE,01,57
12,2020,SICILIA,19,PUGLIA,16,30
12,2020,SICILIA,19,SARDEGNA,20,3
12,2020,SICILIA,19,SICILIA,19,8340
12,2020,SICILIA,19,TOSCANA,09,40
12,2020,SICILIA,19,UMBRIA,10,1
12,2020,SICILIA,19,VALLE D'AOSTA,02,4
12,2020,SICILIA,19,VENETO,05,53
12,2020,TOSCANA,09,ABRUZZO,13,9
12,2020,TOSCANA,09,BASILICATA,17,1
12,2020,TOSCANA,09,CALABRIA,18,9
12,2020,TOSCANA,09,CAMPANIA,15,26
12,2020,TOSCANA,09,EMILIA ROMAGNA,08,70
12,2020,TOSCANA,09,ESTERO,01,42
12,2020,TOSCANA,09,FRIULI VENEZIA GIULIA,06,6
12,2020,TOSCANA,09,LAZIO,12,31
12,2020,TOSCANA,09,LIGURIA,07,59
12,2020,TOSCANA,09,LOMBARDIA,03,60
12,2020,TOSCANA,09,MARCHE,11,14
12,2020,TOSCANA,09,MOLISE,14,1
12,2020,TOSCANA,09,PIEMONTE,01,11
12,2020,TOSCANA,09,PUGLIA,16,37
12,2020,TOSCANA,09,SARDEGNA,20,15
12,2020,TOSCANA,09,SICILIA,19,23
12,2020,TOSCANA,09,TOSCANA,09,8917
12,2020,TOSCANA,09,TRENTINO ALTO ADIGE,04,1
12,2020,TOSCANA,09,UMBRIA,10,42
12,2020,TOSCANA,09,VENETO,05,24
12,2020,TRENTINO ALTO ADIGE,04,CAMPANIA,15,1
12,2020,TRENTINO ALTO ADIGE,04,EMILIA ROMAGNA,08,8
12,2020,TRENTINO ALTO ADIGE,04,ESTERO,01,9
12,2020,TRENTINO ALTO ADIGE,04,LIGURIA,07,10
12,2020,TRENTINO ALTO ADIGE,04,LOMBARDIA,03,11
12,2020,TRENTINO ALTO ADIGE,04,PUGLIA,16,2
12,2020,TRENTINO ALTO ADIGE,04,SARDEGNA,20,1
12,2020,TRENTINO ALTO ADIGE,04,SICILIA,19,4
12,2020,TRENTINO ALTO ADIGE,04,TOSCANA,09,3
12,2020,TRENTINO ALTO ADIGE,04,TRENTINO ALTO ADIGE,04,1477
12,2020,TRENTINO ALTO ADIGE,04,VENETO,05,24
12,2020,UMBRIA,10,ABRUZZO,13,11
12,2020,UMBRIA,10,CALABRIA,18,3
12,2020,UMBRIA,10,CAMPANIA,15,1
12,2020,UMBRIA,10,EMILIA ROMAGNA,08,5
12,2020,UMBRIA,10,ESTERO,01,8
12,2020,UMBRIA,10,FRIULI VENEZIA GIULIA,06,1
12,2020,UMBRIA,10,LAZIO,12,19
12,2020,UMBRIA,10,LIGURIA,07,9
12,2020,UMBRIA,10,LOMBARDIA,03,19
12,2020,UMBRIA,10,MARCHE,11,6
12,2020,UMBRIA,10,MOLISE,14,3
12,2020,UMBRIA,10,PIEMONTE,01,1
12,2020,UMBRIA,10,PUGLIA,16,8
12,2020,UMBRIA,10,SARDEGNA,20,9
12,2020,UMBRIA,10,SICILIA,19,11
12,2020,UMBRIA,10,TOSCANA,09,22
12,2020,UMBRIA,10,TRENTINO ALTO ADIGE,04,5
12,2020,UMBRIA,10,UMBRIA,10,2133
12,2020,UMBRIA,10,VENETO,05,6
12,2020,VALLE D'AOSTA,02,ESTERO,01,2
12,2020,VALLE D'AOSTA,02,LIGURIA,07,8
12,2020,VALLE D'AOSTA,02,LOMBARDIA,03,4
12,2020,VALLE D'AOSTA,02,PIEMONTE,01,23
12,2020,VALLE D'AOSTA,02,PUGLIA,16,2
12,2020,VALLE D'AOSTA,02,VALLE D'AOSTA,02,306
12,2020,VALLE D'AOSTA,02,VENETO,05,2
12,2020,VENETO,05,ABRUZZO,13,4
12,2020,VENETO,05,BASILICATA,17,2
12,2020,VENETO,05,CALABRIA,18,12
12,2020,VENETO,05,CAMPANIA,15,13
12,2020,VENETO,05,EMILIA ROMAGNA,08,86
12,2020,VENETO,05,ESTERO,01,94
12,2020,VENETO,05,FRIULI VENEZIA GIULIA,06,17
12,2020,VENETO,05,LAZIO,12,15
12,2020,VENETO,05,LIGURIA,07,11
12,2020,VENETO,05,LOMBARDIA,03,134
12,2020,VENETO,05,MARCHE,11,7
12,2020,VENETO,05,PIEMONTE,01,7
12,2020,VENETO,05,PUGLIA,16,32
12,2020,VENETO,05,SARDEGNA,20,15
12,2020,VENETO,05,SICILIA,19,22
12,2020,VENETO,05,TOSCANA,09,41
12,2020,VENETO,05,TRENTINO ALTO ADIGE,04,44
12,2020,VENETO,05,UMBRIA,10,3
12,2020,VENETO,05,VENETO,05,10275
1,2021,ABRUZZO,13,ABRUZZO,13,2028
1,2021,ABRUZZO,13,BASILICATA,17,2
1,2021,ABRUZZO,13,CALABRIA,18,5
1,2021,ABRUZZO,13,CAMPANIA,15,11
1,2021,ABRUZZO,13,EMILIA ROMAGNA,08,22
1,2021,ABRUZZO,13,ESTERO,01,4
1,2021,ABRUZZO,13,LAZIO,12,23
1,2021,ABRUZZO,13,LOMBARDIA,03,21
1,2021,ABRUZZO,13,MARCHE,11,30
1,2021,ABRUZZO,13,MOLISE,14,10
1,2021,ABRUZZO,13,PIEMONTE,01,6
1,2021,ABRUZZO,13,PUGLIA,16,10
1,2021,ABRUZZO,13,SARDEGNA,20,6
1,2021,ABRUZZO,13,SICILIA,19,6
1,2021,ABRUZZO,13,TOSCANA,09,4
1,2021,ABRUZZO,13,UMBRIA,10,4
1,2021,ABRUZZO,13,VENETO,05,6
1,2021,BASILICATA,17,ABRUZZO,13,1
1,2021,BASILICATA,17,BASILICATA,17,720
1,2021,BASILICATA,17,CALABRIA,18,4
1,2021,BASILICATA,17,CAMPANIA,15,6
1,2021,BASILICATA,17,EMILIA ROMAGNA,08,9
1,2021,BASILICATA,17,ESTERO,01,14
1,2021,BASILICATA,17,FRIULI VENEZIA GIULIA,06,3
1,2021,BASILICATA,17,LAZIO,12,7
1,2021,BASILICATA,17,LIGURIA,07,7
1,2021,BASILICATA,17,LOMBARDIA,03,12
1,2021,BASILICATA,17,MARCHE,11,1
1,2021,BASILICATA,17,PIEMONTE,01,5
1,2021,BASILICATA,17,PUGLIA,16,18
1,2021,BASILICATA,17,TOSCANA,09,7
1,2021,BASILICATA,17,TRENTINO ALTO ADIGE,04,6
1,2021,BASILICATA,17,UMBRIA,10,1
1,2021,BASILICATA,17,VENETO,05,3
1,2021,CALABRIA,18,ABRUZZO,13,2
1,2021,CALABRIA,18,BASILICATA,17,2
1,2021,CALABRIA,18,CALABRIA,18,2414
1,2021,CALABRIA,18,CAMPANIA,15,11
1,2021,CALABRIA,18,EMILIA ROMAGNA,08,18
1,2021,CALABRIA,18,ESTERO,01,18
1,2021,CALABRIA,18,LAZIO,12,26
1,2021,CALABRIA,18,LIGURIA,07,6
1,2021,CALABRIA,18,LOMBARDIA,03,63
1,2021,CALABRIA,18,PIEMONTE,01,23
1,2021,CALABRIA,18,PUGLIA,16,11
1,2021,CALABRIA,18,SICILIA,19,25
1,2021,CALABRIA,18,TOSCANA,09,25
1,2021,CALABRIA,18,UMBRIA,10,1
1,2021,CALABRIA,18,VENETO,05,21
1,2021,CAMPANIA,15,ABRUZZO,13,7
1,2021,CAMPANIA,15,BASILICATA,17,11
1,2021,CAMPANIA,15,CALABRIA,18,5
1,2021,CAMPANIA,15,CAMPANIA,15,8016
1,2021,CAMPANIA,15,EMILIA ROMAGNA,08,88
1,2021,CAMPANIA,15,ESTERO,01,33
1,2021,CAMPANIA,15,FRIULI VENEZIA GIULIA,06,2
1,2021,CAMPANIA,15,LAZIO,12,59
1,2021,CAMPANIA,15,LIGURIA,07,10
1,2021,CAMPANIA,15,LOMBARDIA,03,97
1,2021,CAMPANIA,15,MARCHE,11,12
1,2021,CAMPANIA,15,MOLISE,14,4
1,2021,CAMPANIA,15,PIEMONTE,01,16
1,2021,CAMPANIA,15,PUGLIA,16,25
1,2021,CAMPANIA,15,SARDEGNA,20,16
1,2021,CAMPANIA,15,SICILIA,19,9
1,2021,CAMPANIA,15,TOSCANA,09,55
1,2021,CAMPANIA,15,TRENTINO ALTO ADIGE,04,3
1,2021,CAMPANIA,15,UMBRIA,10,16
1,2021,CAMPANIA,15,VENETO,05,31
1,2021,EMILIA ROMAGNA,08,ABRUZZO,13,21
1,2021,EMILIA ROMAGNA,08,BASILICATA,17,11
1,2021,EMILIA ROMAGNA,08,CALABRIA,18,32
1,2021,EMILIA ROMAGNA,08,CAMPANIA,15,34
1,2021,EMILIA ROMAGNA,08,EMILIA ROMAGNA,08,12035
1,2021,EMILIA ROMAGNA,08,ESTERO,01,21
1,2021,EMILIA ROMAGNA,08,FRIULI VENEZIA GIULIA,06,7
1,2021,EMILIA ROMAGNA,08,LAZIO,12,36
1,2021,EMILIA ROMAGNA,08,LIGURIA,07,16
1,2021,EMILIA ROMAGNA,08,LOMBARDIA,03,166
1,2021,EMILIA ROMAGNA,08,MARCHE,11,53
1,2021,EMILIA ROMAGNA,08,MOLISE,14,1
1,2021,EMILIA ROMAGNA,08,PIEMONTE,01,50
1,2021,EMILIA ROMAGNA,08,PUGLIA,16,36
1,2021,EMILIA ROMAGNA,08,SARDEGNA,20,26
1,2021,EMILIA ROMAGNA,08,SICILIA,19,43
1,2021,EMILIA ROMAGNA,08,TOSCANA,09,78
1,2021,EMILIA ROMAGNA,08,TRENTINO ALTO ADIGE,04,7
1,2021,EMILIA ROMAGNA,08,UMBRIA,10,7
1,2021,EMILIA ROMAGNA,08,VENETO,05,80
1,2021,ESTERO,01,ABRUZZO,13,14
1,2021,ESTERO,01,BASILICATA,17,1
1,2021,ESTERO,01,CALABRIA,18,23
1,2021,ESTERO,01,CAMPANIA,15,31
1,2021,ESTERO,01,EMILIA ROMAGNA,08,98
1,2021,ESTERO,01,ESTERO,01,8556
1,2021,ESTERO,01,FRIULI VENEZIA GIULIA,06,5
1,2021,ESTERO,01,LAZIO,12,56
1,2021,ESTERO,01,LIGURIA,07,35
1,2021,ESTERO,01,LOMBARDIA,03,242
1,2021,ESTERO,01,MARCHE,11,29
1,2021,ESTERO,01,MOLISE,14,4
1,2021,ESTERO,01,PIEMONTE,01,87
1,2021,ESTERO,01,PUGLIA,16,76
1,2021,ESTERO,01,SARDEGNA,20,48
1,2021,ESTERO,01,SICILIA,19,114
1,2021,ESTERO,01,TOSCANA,09,72
1,2021,ESTERO,01,TRENTINO ALTO ADIGE,04,10
1,2021,ESTERO,01,UMBRIA,10,4
1,2021,ESTERO,01,VALLE D'AOSTA,02,1
1,2021,ESTERO,01,VENETO,05,98
1,2021,FRIULI VENEZIA GIULIA,06,CALABRIA,18,6
1,2021,FRIULI VENEZIA GIULIA,06,EMILIA ROMAGNA,08,5
1,2021,FRIULI VENEZIA GIULIA,06,ESTERO,01,20
1,2021,FRIULI VENEZIA GIULIA,06,FRIULI VENEZIA GIULIA,06,1282
1,2021,FRIULI VENEZIA GIULIA,06,LOMBARDIA,03,15
1,2021,FRIULI VENEZIA GIULIA,06,MARCHE,11,5
1,2021,FRIULI VENEZIA GIULIA,06,PIEMONTE,01,2
1,2021,FRIULI VENEZIA GIULIA,06,PUGLIA,16,7
1,2021,FRIULI VENEZIA GIULIA,06,SARDEGNA,20,3
1,2021,FRIULI VENEZIA GIULIA,06,SICILIA,19,5
1,2021,FRIULI VENEZIA GIULIA,06,TOSCANA,09,6
1,2021,FRIULI VENEZIA GIULIA,06,UMBRIA,10,1
1,2021,FRIULI VENEZIA GIULIA,06,VENETO,05,27
1,2021,LAZIO,12,ABRUZZO,13,51
1,2021,LAZIO,12,BASILICATA,17,1
1,2021,LAZIO,12,CALABRIA,18,28
1,2021,LAZIO,12,CAMPANIA,15,101
1,2021,LAZIO,12,EMILIA ROMAGNA,08,88
1,2021,LAZIO,12,ESTERO,01,7
1,2021,LAZIO,12,FRIULI VENEZIA GIULIA,06,8
1,2021,LAZIO,12,LAZIO,12,8893
1,2021,LAZIO,12,LIGURIA,07,18
1,2021,LAZIO,12,LOMBARDIA,03,136
1,2021,LAZIO,12,MARCHE,11,31
1,2021,LAZIO,12,MOLISE,14,3
1,2021,LAZIO,12,PIEMONTE,01,21
1,2021,LAZIO,12,PUGLIA,16,42
1,2021,LAZIO,12,SARDEGNA,20,40
1,2021,LAZIO,12,SICILIA,19,23
1,2021,LAZIO,12,TOSCANA,09,94
1,2021,LAZIO,12,TRENTINO ALTO ADIGE,04,24
1,2021,LAZIO,12,UMBRIA,10,65
1,2021,LAZIO,12,VENETO,05,47
1,2021,LIGURIA,07,ABRUZZO,13,4
1,2021,LIGURIA,07,BASILICATA,17,1
1,2021,LIGURIA,07,CALABRIA,18,10
1,2021,LIGURIA,07,CAMPANIA,15,16
1,2021,LIGURIA,07,EMILIA ROMAGNA,08,16
1,2021,LIGURIA,07,ESTERO,01,10
1,2021,LIGURIA,07,LAZIO,12,16
1,2021,LIGURIA,07,LIGURIA,07,3982
1,2021,LIGURIA,07,LOMBARDIA,03,65
1,2021,LIGURIA,07,MARCHE,11,2
1,2021,LIGURIA,07,PIEMONTE,01,77
1,2021,LIGURIA,07,PUGLIA,16,10
1,2021,LIGURIA,07,SARDEGNA,20,10
1,2021,LIGURIA,07,SICILIA,19,12
1,2021,LIGURIA,07,TOSCANA,09,54
1,2021,LIGURIA,07,TRENTINO ALTO ADIGE,04,1
1,2021,LIGURIA,07,UMBRIA,10,2
1,2021,LIGURIA,07,VENETO,05,12
1,2021,LOMBARDIA,03,ABRUZZO,13,16
1,2021,LOMBARDIA,03,BASILICATA,17,4
1,2021,LOMBARDIA,03,CALABRIA,18,49
1,2021,LOMBARDIA,03,CAMPANIA,15,58
1,2021,LOMBARDIA,03,EMILIA ROMAGNA,08,256
1,2021,LOMBARDIA,03,ESTERO,01,70
1,2021,LOMBARDIA,03,FRIULI VENEZIA GIULIA,06,8
1,2021,LOMBARDIA,03,LAZIO,12,54
1,2021,LOMBARDIA,03,LIGURIA,07,87
1,2021,LOMBARDIA,03,LOMBARDIA,03,25910
1,2021,LOMBARDIA,03,MARCHE,11,64
1,2021,LOMBARDIA,03,MOLISE,14,7
1,2021,LOMBARDIA,03,PIEMONTE,01,236
1,2021,LOMBARDIA,03,PUGLIA,16,77
1,2021,LOMBARDIA,03,SARDEGNA,20,56
1,2021,LOMBARDIA,03,SICILIA,19,129
1,2021,LOMBARDIA,03,TOSCANA,09,117
1,2021,LOMBARDIA,03,TRENTINO ALTO ADIGE,04,30
1,2021,LOMBARDIA,03,UMBRIA,10,10
1,2021,LOMBARDIA,03,VALLE D'AOSTA,02,13
1,2021,LOMBARDIA,03,VENETO,05,162
1,2021,MARCHE,11,ABRUZZO,13,18
1,2021,MARCHE,11,CAMPANIA,15,9
1,2021,MARCHE,11,EMILIA ROMAGNA,08,68
1,2021,MARCHE,11,ESTERO,01,57
1,2021,MARCHE,11,LAZIO,12,13
1,2021,MARCHE,11,LIGURIA,07,3
1,2021,MARCHE,11,LOMBARDIA,03,29
1,2021,MARCHE,11,MARCHE,11,2474
1,2021,MARCHE,11,PIEMONTE,01,15
1,2021,MARCHE,11,PUGLIA,16,23
1,2021,MARCHE,11,SARDEGNA,20,6
1,2021,MARCHE,11,SICILIA,19,3
1,2021,MARCHE,11,TOSCANA,09,10
1,2021,MARCHE,11,UMBRIA,10,8
1,2021,MARCHE,11,VENETO,05,1
1,2021,MOLISE,14,ABRUZZO,13,16
1,2021,MOLISE,14,BASILICATA,17,1
1,2021,MOLISE,14,CALABRIA,18,4
1,2021,MOLISE,14,CAMPANIA,15,13
1,2021,MOLISE,14,EMILIA ROMAGNA,08,6
1,2021,MOLISE,14,ESTERO,01,8
1,2021,MOLISE,14,LAZIO,12,14
1,2021,MOLISE,14,LOMBARDIA,03,8
1,2021,MOLISE,14,MARCHE,11,1
1,2021,MOLISE,14,MOLISE,14,532
1,2021,MOLISE,14,PUGLIA,16,14
1,2021,MOLISE,14,TOSCANA,09,2
1,2021,MOLISE,14,TRENTINO ALTO ADIGE,04,1
1,2021,PIEMONTE,01,ABRUZZO,13,8
1,2021,PIEMONTE,01,BASILICATA,17,1
1,2021,PIEMONTE,01,CALABRIA,18,49
1,2021,PIEMONTE,01,CAMPANIA,15,14
1,2021,PIEMONTE,01,EMILIA ROMAGNA,08,70
1,2021,PIEMONTE,01,ESTERO,01,15
1,2021,PIEMONTE,01,FRIULI VENEZIA GIULIA,06,2
1,2021,PIEMONTE,01,LAZIO,12,31
1,2021,PIEMONTE,01,LIGURIA,07,105
1,2021,PIEMONTE,01,LOMBARDIA,03,231
1,2021,PIEMONTE,01,MARCHE,11,9
1,2021,PIEMONTE,01,PIEMONTE,01,11680
1,2021,PIEMONTE,01,PUGLIA,16,37
1,2021,PIEMONTE,01,SARDEGNA,20,26
1,2021,PIEMONTE,01,SICILIA,19,49
1,2021,PIEMONTE,01,TOSCANA,09,38
1,2021,PIEMONTE,01,TRENTINO ALTO ADIGE,04,3
1,2021,PIEMONTE,01,UMBRIA,10,11
1,2021,PIEMONTE,01,VALLE D'AOSTA,02,24
1,2021,PIEMONTE,01,VENETO,05,11
1,2021,PUGLIA,16,ABRUZZO,13,15
1,2021,PUGLIA,16,BASILICATA,17,8
1,2021,PUGLIA,16,CALABRIA,18,6
1,2021,PUGLIA,16,CAMPANIA,15,10
1,2021,PUGLIA,16,EMILIA ROMAGNA,08,61
1,2021,PUGLIA,16,ESTERO,01,21
1,2021,PUGLIA,16,LAZIO,12,36
1,2021,PUGLIA,16,LIGURIA,07,27
1,2021,PUGLIA,16,LOMBARDIA,03,92
1,2021,PUGLIA,16,MARCHE,11,19
1,2021,PUGLIA,16,MOLISE,14,3
1,2021,PUGLIA,16,PIEMONTE,01,24
1,2021,PUGLIA,16,PUGLIA,16,7008
1,2021,PUGLIA,16,SICILIA,19,20
1,2021,PUGLIA,16,TOSCANA,09,40
1,2021,PUGLIA,16,TRENTINO ALTO ADIGE,04,3
1,2021,PUGLIA,16,UMBRIA,10,4
1,2021,PUGLIA,16,VALLE D'AOSTA,02,1
